Unnamed: 0,id,id_str,url,date,user,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToUser,source,sourceUrl,sourceLabel,media,_type
1,1701651855212691764,1701651855212691764,https://twitter.com/amilcarmontejo/status/1701651855212691764,2023-09-12 17:39:52+00:00,"{'id': 372126670, 'id_str': '372126670', 'url': 'https://twitter.com/amilcarmontejo', 'username': 'amilcarmontejo', 'displayname': 'Amilcar Montejo', 'rawDescription': 'Vocero vial en Municipalidad Guatemala. Información y novedades relevantes en la vía pública. Recuerde, cuide su vida y la vida de los demás.', 'created': datetime.datetime(2011, 9, 12, 5, 43, 54, tzinfo=datetime.timezone.utc), 'followersCount': 831820, 'friendsCount': 323, 'statusesCount': 120571, 'favouritesCount': 44118, 'listedCount': 841, 'mediaCount': 35977, 'location': 'Guatemala, Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1609433554332647425/oLISTyaV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/372126670/1641019827', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.muniguate.com', 'text': 'muniguate.com', 'tcourl': 'https://t.co/8nQoL1PVqz'}], '_type': 'snscrape.modules.twitter.User'}",es,"CONDUCTORA QUE SE NEGÓ A MOVILIZAR VEHÍCULO ES MULTADA 

📍Calzada Roosevelt 16 avenida zona 11

Tras colisión, se negó a quitar vehículo de la doble fila y provocó inconvenientes a otros usuarios que son ajenos al percance, constituyendo riesgo en la vía. https://t.co/MWOw8MrsV6",149,78,524,49,1701651855212691764,[],[],[],[],163347.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [{'url': 'https://pbs.twimg.com/media/F517VwKWUAAIlka.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
3,1701995859229958189,1701995859229958189,https://twitter.com/DrDavidCabrera/status/1701995859229958189,2023-09-13 16:26:49+00:00,"{'id': 743252657083650048, 'id_str': '743252657083650048', 'url': 'https://twitter.com/DrDavidCabrera', 'username': 'DrDavidCabrera', 'displayname': 'DrDavidCabrera', 'rawDescription': 'Médico especialista en medicina deportiva, rehabilitación y obesidad en #UIO Ecuador. Instagram: @drdavidcabrera 📲  0999 05 50 59', 'created': datetime.datetime(2016, 6, 16, 1, 23, 37, tzinfo=datetime.timezone.utc), 'followersCount': 20844, 'friendsCount': 29, 'statusesCount': 11969, 'favouritesCount': 11890, 'listedCount': 32, 'mediaCount': 1485, 'location': 'Quito, Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1331432736834408449/0_d-H5QX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/743252657083650048/1607707588', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.drdavidcabrera.com', 'text': 'drdavidcabrera.com', 'tcourl': 'https://t.co/jV8pOMjPqM'}], '_type': 'snscrape.modules.twitter.User'}",es,"Paciente de 39 años, dolor lumbar de 1 año tras caída.

Hizo 45 sesiones de fisio SIN mejoría. Sugirieron cirugía.

Acudió por 2da opinión e iniciamos protocolo robótico:

-Robot ADAMO
-Robot Láser
-Robot Descompresión Espinal

MEJORÍA COMPLETA (9 semanas)

UIO☎️📲0999 055 059 https://t.co/CNh0gtdTBw",3,17,95,0,1701995859229958189,[],[],[],[],49375.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [{'url': 'https://pbs.twimg.com/media/F4okpdaXIAAwLoW.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
35,1692476681741852712,1692476681741852712,https://twitter.com/SkinBaronEN/status/1692476681741852712,2023-08-18 10:01:00+00:00,"{'id': 1007222892294262795, 'id_str': '1007222892294262795', 'url': 'https://twitter.com/SkinBaronEN', 'username': 'SkinBaronEN', 'displayname': 'SkinBaronEN', 'rawDescription': 'Your marketplace for CS:GO skins - made in Germany!\nSafe and easy trading since 2016 🎩', 'created': datetime.datetime(2018, 6, 14, 11, 27, 5, tzinfo=datetime.timezone.utc), 'followersCount': 93168, 'friendsCount': 120, 'statusesCount': 8953, 'favouritesCount': 14813, 'listedCount': 19, 'mediaCount': 1673, 'location': 'Hof, Germany', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1481558876722016259/cDS343z3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1007222892294262795/1693573183', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.skinbaron.com', 'text': 'skinbaron.com', 'tcourl': 'https://t.co/ybOy3dJnLB'}], '_type': 'snscrape.modules.twitter.User'}",en,Ready for CS2? Upgrade your inventory with new skins! 🚀,162,286,492,16,1692476681741852712,[],[],[],[],1978349.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
46,1681083897730199552,1681083897730199552,https://twitter.com/UTEoficial/status/1681083897730199552,2023-07-17 23:30:08+00:00,"{'id': 943646011, 'id_str': '943646011', 'url': 'https://twitter.com/UTEoficial', 'username': 'UTEoficial', 'displayname': 'Universidad UTE', 'rawDescription': 'Somos una comunidad académica humanista e innovadora, generadora de saberes mediante la investigación. Nuestro rector es: Dr. Ricardo Hidalgo Ottolenghi', 'created': datetime.datetime(2012, 11, 12, 14, 16, 55, tzinfo=datetime.timezone.utc), 'followersCount': 12106, 'friendsCount': 559, 'statusesCount': 33300, 'favouritesCount': 9081, 'listedCount': 48, 'mediaCount': 25415, 'location': 'Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691094927155855360/SshyCRIu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/943646011/1687740067', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.ute.edu.ec', 'text': 'ute.edu.ec', 'tcourl': 'https://t.co/sLMAMpUHn5'}], '_type': 'snscrape.modules.twitter.User'}",es,"Conviértete en Magister en Sistemas de Gestión de Calidad👌🏼

Asegura la seguridad de los trabajadores y controla los impactos ambientales a través de un sólido sistema de gestión.

👀Modalidad En Línea.
👉🏼¡INSCRÍBETE HOY!

#UTE #MejorasTuMejoraTodo #SomosTigres",0,12,220,0,1681083897730199552,"['UTE', 'MejorasTuMejoraTodo', 'SomosTigres']",[],[],[],1817595.0,,,,,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",https://twitter.com,Twitter for Advertisers,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
58,1673326716243025921,1673326716243025921,https://twitter.com/BcoBolivariano/status/1673326716243025921,2023-06-26 13:45:52+00:00,"{'id': 252884601, 'id_str': '252884601', 'url': 'https://twitter.com/BcoBolivariano', 'username': 'BcoBolivariano', 'displayname': 'Banco Bolivariano', 'rawDescription': 'Escríbenos, aclara tus dudas y conoce todos nuestros productos, servicios, promociones, Bankard y Remesas Familiares-ecuagiros.', 'created': datetime.datetime(2011, 2, 16, 3, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 147031, 'friendsCount': 100, 'statusesCount': 28150, 'favouritesCount': 1346, 'listedCount': 86, 'mediaCount': 8971, 'location': 'Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1612141079981182980/8W5NTGlO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/252884601/1689601262', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'http://www.bolivariano.com', 'text': 'bolivariano.com', 'tcourl': 'https://t.co/j2xyldWrQZ'}], '_type': 'snscrape.modules.twitter.User'}",es,"¿Quieres ahorrar tiempo y dinero? 🕰️ En Banco Bolivariano puedes abrir una #CuentaDeAhorrosOnline de manera fácil y rápida. Sin filas, ni papeleos. ¡Todo desde la comodidad de tu hogar! 🏠📲 Ahorra con nosotros y haz que tu dinero crezca.",67,74,1332,2,1673326716243025921,['CuentaDeAhorrosOnline'],[],[],[],7961690.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
70,1701995859229958189,1701995859229958189,https://twitter.com/DrDavidCabrera/status/1701995859229958189,2023-09-13 16:26:49+00:00,"{'id': 743252657083650048, 'id_str': '743252657083650048', 'url': 'https://twitter.com/DrDavidCabrera', 'username': 'DrDavidCabrera', 'displayname': 'DrDavidCabrera', 'rawDescription': 'Médico especialista en medicina deportiva, rehabilitación y obesidad en #UIO Ecuador. Instagram: @drdavidcabrera 📲  0999 05 50 59', 'created': datetime.datetime(2016, 6, 16, 1, 23, 37, tzinfo=datetime.timezone.utc), 'followersCount': 20844, 'friendsCount': 29, 'statusesCount': 11969, 'favouritesCount': 11890, 'listedCount': 32, 'mediaCount': 1485, 'location': 'Quito, Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1331432736834408449/0_d-H5QX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/743252657083650048/1607707588', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.drdavidcabrera.com', 'text': 'drdavidcabrera.com', 'tcourl': 'https://t.co/jV8pOMjPqM'}], '_type': 'snscrape.modules.twitter.User'}",es,"Paciente de 39 años, dolor lumbar de 1 año tras caída.

Hizo 45 sesiones de fisio SIN mejoría. Sugirieron cirugía.

Acudió por 2da opinión e iniciamos protocolo robótico:

-Robot ADAMO
-Robot Láser
-Robot Descompresión Espinal

MEJORÍA COMPLETA (9 semanas)

UIO☎️📲0999 055 059 https://t.co/CNh0gtdTBw",3,17,95,0,1701995859229958189,[],[],[],[],49375.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [{'url': 'https://pbs.twimg.com/media/F4okpdaXIAAwLoW.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
75,1639341938418540550,1639341938418540550,https://twitter.com/DITOGAMESch/status/1639341938418540550,2023-03-24 19:02:30+00:00,"{'id': 1598683179505909765, 'id_str': '1598683179505909765', 'url': 'https://twitter.com/DITOGAMESch', 'username': 'DITOGAMESch', 'displayname': 'DITOGAMES', 'rawDescription': 'DITOGAMES is a games development company for browser games from Switzerland.', 'created': datetime.datetime(2022, 12, 2, 14, 21, 43, tzinfo=datetime.timezone.utc), 'followersCount': 16170, 'friendsCount': 4, 'statusesCount': 9, 'favouritesCount': 1, 'listedCount': 70, 'mediaCount': 5, 'location': 'Switzerland', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1606272174599421952/-bf3eG_a_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1598683179505909765/1670407278', 'protected': None, 'verified': False, 'blue': False, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://dito.games', 'text': 'dito.games', 'tcourl': 'https://t.co/PLhdc8h4jf'}], '_type': 'snscrape.modules.twitter.User'}",en,"If you own a mouse, you will never turn off your computer again.",8610,6233,20163,334,1639341938418540550,[],[],[],[],31755467.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
86,1698836969214640594,1698836969214640594,https://twitter.com/MPguatemala/status/1698836969214640594,2023-09-04 23:14:30+00:00,"{'id': 609174347, 'id_str': '609174347', 'url': 'https://twitter.com/MPguatemala', 'username': 'MPguatemala', 'displayname': 'MP de Guatemala', 'rawDescription': 'Institución con funciones autónomas, promueve la persecución penal, dirige e investiga los delitos de acción pública, actuando y velando por cumplir la ley.', 'created': datetime.datetime(2012, 6, 15, 15, 4, 23, tzinfo=datetime.timezone.utc), 'followersCount': 428103, 'friendsCount': 225, 'statusesCount': 147389, 'favouritesCount': 2112, 'listedCount': 628, 'mediaCount': 90302, 'location': 'Guatemala', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1697771487636156416/Gi8JQZxe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/609174347/1693570140', 'protected': None, 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.mp.gob.gt', 'text': 'mp.gob.gt', 'tcourl': 'https://t.co/dstzZz1Odl'}], '_type': 'snscrape.modules.twitter.User'}",zxx,https://t.co/m3GygIh4IH,0,43,140,165,1698836969214640594,[],[],[],[],168870.0,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'photos': [{'url': 'https://pbs.twimg.com/media/F5N7MUiWsAArusI.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
89,1701995859229958189,1701995859229958189,https://twitter.com/DrDavidCabrera/status/1701995859229958189,2023-09-13 16:26:49+00:00,"{'id': 743252657083650048, 'id_str': '743252657083650048', 'url': 'https://twitter.com/DrDavidCabrera', 'username': 'DrDavidCabrera', 'displayname': 'DrDavidCabrera', 'rawDescription': 'Médico especialista en medicina deportiva, rehabilitación y obesidad en #UIO Ecuador. Instagram: @drdavidcabrera 📲  0999 05 50 59', 'created': datetime.datetime(2016, 6, 16, 1, 23, 37, tzinfo=datetime.timezone.utc), 'followersCount': 20844, 'friendsCount': 29, 'statusesCount': 11969, 'favouritesCount': 11890, 'listedCount': 32, 'mediaCount': 1485, 'location': 'Quito, Ecuador', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1331432736834408449/0_d-H5QX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/743252657083650048/1607707588', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://www.drdavidcabrera.com', 'text': 'drdavidcabrera.com', 'tcourl': 'https://t.co/jV8pOMjPqM'}], '_type': 'snscrape.modules.twitter.User'}",es,"Paciente de 39 años, dolor lumbar de 1 año tras caída.

Hizo 45 sesiones de fisio SIN mejoría. Sugirieron cirugía.

Acudió por 2da opinión e iniciamos protocolo robótico:

-Robot ADAMO
-Robot Láser
-Robot Descompresión Espinal

MEJORÍA COMPLETA (9 semanas)

UIO☎️📲0999 055 059 https://t.co/CNh0gtdTBw",3,17,95,0,1701995859229958189,[],[],[],[],49375.0,,,,,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,advertiser-interface,"{'photos': [{'url': 'https://pbs.twimg.com/media/F4okpdaXIAAwLoW.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
107,1683894697188524036,1683894697188524036,https://twitter.com/stats_feed/status/1683894697188524036,2023-07-25 17:39:15+00:00,"{'id': 1335132884278108161, 'id_str': '1335132884278108161', 'url': 'https://twitter.com/stats_feed', 'username': 'stats_feed', 'displayname': 'World of Statistics', 'rawDescription': 'There are three kinds of lies: lies, damned lies, and statistics.   Business inquiries @geravoin', 'created': datetime.datetime(2020, 12, 5, 8, 7, 34, tzinfo=datetime.timezone.utc), 'followersCount': 3222266, 'friendsCount': 688, 'statusesCount': 4344, 'favouritesCount': 1092, 'listedCount': 4891, 'mediaCount': 299, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1335168437220421632/VCHg78Nf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1335132884278108161/1630493927', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://youtube.com/@stats_feed', 'text': 'youtube.com/@stats_feed', 'tcourl': 'https://t.co/Lso9z1yJ8I'}], '_type': 'snscrape.modules.twitter.User'}",in,"Cities with the worst traffic in the world:  

1. Lagos 🇳🇬 
2. Los Angeles 🇺🇸 
3. San Jose 🇨🇷 
4. Colombo 🇱🇰
5. Dhaka 🇧🇩 
6. Delhi 🇮🇳 
7. Sharjah 🇦🇪 
8. Kolkata 🇮🇳 
9. Guatemala City 🇬🇹 
10. Mumbai 🇮🇳
.
11. Mexico City 🇲🇽 
13. San Francisco 🇺🇸 
16. Bangalore 🇮🇳 
17. Jakarta 🇮🇩 
18. Cairo 🇪🇬 
19. Istanbul 🇹🇷 
20. São Paulo 🇧🇷 
21. Pretoria 🇿🇦 
24. Bogota 🇨🇴 
25. Detroit 🇺🇸 
26. Moscow 🇷🇺 
28. Miami 🇺🇸 
31. Houston 🇺🇸 
38. Toronto 🇨🇦 
43. Sydney 🇦🇺 
44. Kuala Lumpur 🇲🇾 
46. Karachi 🇵🇰 
49. Chicago 🇺🇸 
54. Shanghai 🇨🇳 
65. Rome 🇮🇹 
68. Dubai 🇦🇪 
72. New York 🇺🇸 
82. Manchester 🇬🇧 
84. Antwerp 🇧🇪 
88. Dublin 🇮🇪 
91. Athens 🇬🇷 
92. Seoul 🇰🇷 
94. Tel Aviv-Yafo 🇮🇱 
100. Paris 🇫🇷 
102. Caracas 🇻🇪 
103. Vancouver 🇨🇦 
105. Singapore 🇸🇬 
109. Riyadh 🇸🇦 
111. Łódź 🇵🇱 
112. Hong Kong 🇭🇰 
117. Budapest 🇭🇺 
120. Montevideo 🇺🇾 
123. Madrid 🇪🇸 
126. Cologne 🇩🇪 
127. Belgrade 🇷🇸 
130. Lisbon 🇵🇹 
135. Tokyo 🇯🇵 
160. Taipei 🇹🇼 
181. Stockholm 🇸🇪 
200. Oslo 🇳🇴 
203. Rotterdam 🇳🇱 
208. Zurich 🇨🇭 
236. Vienna 🇦🇹",935,2564,11530,1215,1683894697188524036,[],[],[],[],3070068.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
